,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
5591,controversial dakota pipeline to go ahead after army approval,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,2.0,1.0,1.0,1.0,2.0
5592,trump banking review raise fear for global standard talk,0.0,0.0,0.0,0.0,1.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,4.0
5593,trump on twitter feb  putin iran betsy devos,0.0,0.0,0.0,1.0,7.0,9.0,9.0,8.0,1.0,0.0,1.0,0.0,2.0
5594,u mexican security official speak despite diplomatic rift,0.0,0.0,0.0,0.0,3.0,8.0,8.0,3.0,5.0,0.0,2.0,2.0,6.0
5595,the trump presidency on feb at est,0.0,0.0,0.0,4.0,6.0,7.0,7.0,6.0,1.0,0.0,1.0,0.0,2.0
5596,two republican senator seek to slash legal u immigration,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0
5597,trump travel restriction hit demand for visit to u study,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,0.0,1.0,1.0,1.0,4.333333333333333
5598,u appeal judge grill lawyer over trump immigration order,0.0,0.0,0.0,0.0,3.0,9.0,9.0,8.0,0.0,1.0,2.0,1.0,4.0
5599,devos confirmed a u education secretary a penny break tie,0.0,0.0,0.0,0.0,5.0,9.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
5600,homeland security chief regret rapid rollout of trump travel ban,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,2.0,1.0,6.0
5601,homeland security secretary expects wall to be under way within two year,0.0,0.0,0.0,0.0,2.0,12.0,12.0,8.0,4.0,0.0,1.0,0.0,1.0
5602,tillerson stress cooperation in call with australia japan south korea,0.0,0.0,0.0,0.0,5.0,10.0,10.0,7.0,2.0,1.0,1.0,1.0,3.0
5603,revamping doddfrank a thisyear priority u lawmaker,0.0,0.0,0.0,0.0,5.0,7.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0
5604,netanyahu trump align on iran ahead of israeli leader visit,0.0,0.0,0.0,0.0,4.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,2.0
5605,trump administration will uphold election system designation a critical infrastructure,0.0,0.0,0.0,0.0,1.0,10.0,10.0,5.0,2.0,3.0,3.0,1.0,8.0
5606,watchdog sue trump epa pick to disclose contact with company,0.0,0.0,0.0,0.0,5.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,4.0
5607,trump question lawmaker effort to curb asset seizure by police,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,3.0
5608,trump japan abe to spend time at trump resort in fla after meeting white house,0.0,0.0,0.0,0.0,7.0,14.0,15.0,14.0,1.0,0.0,3.0,0.0,5.0
5609,homeland security sec doesnt expect to meet immigration agent hiring goal within two year,0.0,0.0,0.0,0.0,2.0,14.0,14.0,11.0,2.0,1.0,1.0,0.0,1.0
5610,u senate move jeff session toward confirmation a attorney general,0.0,0.0,0.0,0.0,5.0,10.0,10.0,6.0,3.0,1.0,0.0,0.0,1.0
5611,trump pick for labor secretary admits to employing illegal immigrant,0.0,0.0,0.0,0.0,1.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,3.0
5612,minnesota governor to undergo surgery for cancer in march,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,4.0,0.0,0.0,1.0,1.0
5613,trump u appeal court should go his way on immigration order,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,0.0,1.0,3.0,0.0,6.0
5614,trump militant attack all over europe some not reported,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,3.0
5615,egypt praise trump criticism of medium coverage of attack,0.0,0.0,0.0,0.0,2.0,8.0,9.0,7.0,2.0,0.0,2.0,2.0,7.0
5616,german defense minister to meet us mattis on friday,0.0,0.0,0.0,0.0,5.0,9.0,9.0,7.0,2.0,0.0,2.0,0.0,2.0
5617,elliott abrams is trump leading candidate for deputy secretary of state source,0.0,0.0,0.0,0.0,3.0,12.0,12.0,8.0,4.0,0.0,2.0,0.0,3.0
5618,democrat question independence of trump supreme court nominee,0.0,0.0,0.0,0.0,4.0,8.0,8.0,3.0,4.0,1.0,4.0,0.0,7.0
5619,california is not out of control leader tell trump,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
5620,u tech titan lead legal brief against trump travel ban,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,1.0,0.0,1.0,1.0,3.0
5621,u house pass bill requiring warrant to search old email,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
5622,u epa employee protest trump pick to run agency,0.0,0.0,0.0,0.0,6.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,4.0
5623,elon musk tesla and spacex oppose trump immigration order,0.0,0.0,0.0,0.0,6.0,9.0,9.0,8.0,0.0,1.0,1.0,1.0,4.0
5624,u should expand missile defense due to north korea iran lawmaker,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
5625,british speaker opposes letting trump address parliament,0.0,0.0,0.0,0.0,3.0,7.0,7.0,1.0,6.0,0.0,1.0,0.0,2.0
5626,white house confident it will prevail on travel ban,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,3.0,0.0,5.0
5627,kanye west appears to dump trump with disappearing tweet,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,1.0,1.0,1.0,1.0,3.0
5628,u and russian ministry must restore direct link russian diplomat,0.0,0.0,0.0,0.0,4.0,9.0,10.0,5.0,5.0,0.0,1.0,0.0,4.0
5629,u republican ax disclosure emission rule on energy,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,2.0
5630,trump step up attack on judge court system over travel ban,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,2.0,1.0,5.0
5631,the trump presidency on feb at pm est,0.0,0.0,0.0,4.0,8.0,8.0,8.0,7.0,1.0,0.0,1.0,0.0,2.0
5632,trump face uphill battle to overcome court hold on travel ban,0.0,0.0,0.0,0.0,1.0,11.0,11.0,10.0,1.0,0.0,2.0,2.0,7.0
5633,socalled judge derided by trump known for fairness work with youth,0.0,0.0,0.0,0.0,2.0,11.0,11.0,8.0,3.0,0.0,2.0,1.0,5.0
5634,trump say penny will lead voter fraud panel,0.0,0.0,0.0,0.0,2.0,8.0,8.0,8.0,0.0,0.0,2.0,1.0,5.0
5635,iraq say ruling against trump travel ban is move in right direction,0.0,0.0,0.0,0.0,2.0,12.0,12.0,10.0,2.0,0.0,2.0,1.0,5.333333333333333
5636,in cuba visit colorado governor see government desire to work with trump,0.0,0.0,0.0,0.0,4.0,12.0,12.0,9.0,3.0,0.0,2.0,0.0,4.0
5637,trump whirlwind start draw admiration on french farright,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,3.0,0.0,2.0,0.0,4.0
5638,tale of two donalds trump give europe splitting headache,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,1.0,2.0,5.0
5639,trump u will win appeal of judge travel ban order,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,0.0,0.0,3.0,0.0,5.0
5640,kuwait denies it imposed travel ban praised by trump,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
5641,u appeal court denies request to restore trump immigration ban,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,2.0,1.0,4.0,0.0,6.0
5642,justice department appeal judge immigration order,0.0,0.0,0.0,0.0,2.0,6.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0
5643,u move to resume admitting refugee including syrian,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0
5644,immigration chaos and long night led to washington court win,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,1.0,1.0,1.0,2.0,6.0
5645,royal jordanian get u instruction lifting travel ban,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0
5646,state department revers visa ban allows traveler with visa into u official,0.0,0.0,0.0,0.0,4.0,11.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0
5647,department of homeland security suspends flagging traveler under executive order,0.0,0.0,0.0,0.0,3.0,10.0,10.0,3.0,7.0,0.0,1.0,1.0,2.0
5648,thousand protest in london against trump refugee ban,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,4.0,0.0,1.0,2.0,5.0
5649,etihad qatar airway to let barred passenger back on u flight,0.0,0.0,0.0,0.0,5.0,11.0,11.0,10.0,1.0,0.0,1.0,0.0,1.0
5650,emirate etihad qatar to let barred passenger on u flight,0.0,0.0,0.0,0.0,5.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
5651,mosley would have kept ecclestone at f helm,0.0,0.0,0.0,1.0,3.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0
5652,air france reopens u flight to passenger hit by travel ban,0.0,0.0,0.0,0.0,4.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,2.0
5653,justice department will not file immediate stay against seattle immigration ruling,0.0,0.0,0.0,0.0,3.0,11.0,11.0,5.0,5.0,1.0,2.0,1.0,5.0
5654,trump pick for army secretary drop out,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,1.0,0.0,1.0,0.0,2.0
5655,u custom give airline green light to board all visaholders after seattle ruling,0.0,0.0,0.0,0.0,4.0,13.0,13.0,10.0,2.0,1.0,1.0,0.0,1.0
5656,mattis reaffirms u alliance with japan for year to come,0.0,0.0,0.0,0.0,4.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,2.0
5657,u not weighing middle east troop hike over iran concern mattis,0.0,0.0,0.0,0.0,6.0,11.0,11.0,9.0,2.0,0.0,0.0,1.0,1.6666666666666667
5658,state department informed of court ruling on trump immigration order spokesperson,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,2.0,2.0,2.0,0.0,4.0
5659,trump travel ban ha revoked visa for now,0.0,0.0,0.0,5.0,1.0,8.0,8.0,7.0,1.0,0.0,1.0,0.0,2.0
5660,trump administration tightens iran sanction tehran hit back,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,2.0,1.0,3.0,0.0,5.0
5661,over million sign for obamacare amid trump repeal push,0.0,0.0,0.0,2.0,3.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
5662,trump to meet with airline ceo on thursday white house,0.0,0.0,0.0,0.0,7.0,10.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
5663,seattle judge grant nationwide temporary restraining order on trump immigration ban,0.0,0.0,0.0,0.0,2.0,11.0,11.0,6.0,3.0,2.0,1.0,0.0,2.0
5664,trump ignites political fight over u banking law reform,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,2.0,1.0,4.0
5665,highlight the trump presidency on february at pm est gmt,0.0,0.0,0.0,8.0,12.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,4.0
5666,white house investigates leak of trump call to australia mexico,0.0,0.0,0.0,0.0,5.0,10.0,10.0,8.0,1.0,1.0,2.0,1.0,4.0
5667,u conference on libya postponed over trump travel ban organizer,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
5668,u military release withdraws old islamist video from yemen raid,0.0,0.0,0.0,0.0,4.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
5669,labor dept look into delaying fiduciary rule after trump order,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,3.0
5670,u national security agency deputy director is retiring,0.0,0.0,0.0,0.0,5.0,8.0,8.0,4.0,4.0,0.0,1.0,0.0,1.0
5671,from wall street to wisconsin broker cheer trump order,0.0,0.0,0.0,0.0,5.0,9.0,9.0,8.0,1.0,0.0,2.0,0.0,4.0
5672,u house republican exploring border tax design change lawmaker,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
5673,divided on trump eu insists on european unity,0.0,0.0,0.0,0.0,5.0,7.0,8.0,5.0,3.0,0.0,2.0,1.0,4.0
5674,trump may look to strengthen not shred iran nuclear deal,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,2.0,1.0,5.0
5675,factbox sweeping u doddfrank financial law created new agency rule,0.0,0.0,0.0,0.0,6.0,10.0,10.0,5.0,5.0,0.0,1.0,0.0,2.0
5676,trump aide cite massacre that never occurred to defend immigrant ban,0.0,0.0,0.0,0.0,1.0,11.0,11.0,8.0,3.0,0.0,2.0,1.0,5.0
5677,trump to order day delay of labor dept fiduciary rule,0.0,0.0,0.0,3.0,3.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,2.0
5678,iran to impose legal restriction on some u entity individual tv,0.0,0.0,0.0,0.0,5.0,11.0,11.0,9.0,1.0,1.0,0.0,2.0,3.0
5679,treasury secretary to report on regulatory change in day official,0.0,0.0,0.0,3.0,1.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
5680,transgender court hearing set amid fight over trump nominee,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,2.0,1.0,5.0
5681,trump administration reviewing cuba policy white house spokesman,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,2.0,1.0,2.0,0.0,3.0
5682,iranian foreign minister unmoved by threat from u,0.0,0.0,1.0,0.0,3.0,8.0,8.0,4.0,4.0,0.0,1.0,2.0,3.0
5683,iran ban u wrestler in retaliation to trump visa ban  tv,0.0,0.0,0.0,0.0,6.0,11.0,12.0,10.0,1.0,1.0,1.0,0.0,2.0
5684,new iran sanction in pipeline before trump took office white house,0.0,0.0,0.0,0.0,5.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,5.0
5685,white house say will work with congress to fix doddfrank law,0.0,0.0,0.0,0.0,5.0,11.0,11.0,9.0,2.0,0.0,2.0,0.0,3.0
5686,white house say israeli settlement building may not help peace,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,3.0,0.0,3.0
5687,israel interprets u settlement statement a green light,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,1.0,0.0,1.0
5688,iran sanction initial step in response to provocative behavior u official,0.0,0.0,0.0,0.0,3.0,11.0,11.0,5.0,5.0,1.0,1.0,1.0,4.0
5689,trump tweet iran is playing with fire say wont be a kind a obama,0.0,0.0,0.0,0.0,3.0,13.0,14.0,13.0,1.0,0.0,2.0,0.0,4.0
5690,u treasury say iran sanction aimed at malign activity abroad,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,3.0,0.0,1.0,1.0,4.0
5691,house repeal obama rule on methane emission on federal land,0.0,0.0,0.0,0.0,2.0,9.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
5692,iranian fear attack and economic isolation a trump get tough,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,3.0,0.0,1.0,3.0,6.0
5693,u announces new iranrelated sanction,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
5694,no sign u want to cancel nuclear deal with iran german minister,0.0,0.0,0.0,0.0,5.0,12.0,12.0,10.0,2.0,0.0,3.0,0.0,4.0
5695,senate set fight over education secretary for next week,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0
5696,judge order temporary ban on trump immigration restriction,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,1.0,2.0,1.0,1.0,3.0
5697,iran say will never use it weapon against anyone except in selfdefense,0.0,0.0,0.0,0.0,1.0,12.0,12.0,10.0,1.0,1.0,1.0,1.0,3.0
5698,uber ceo quits trump business advisory group,0.0,0.0,0.0,0.0,5.0,7.0,7.0,5.0,2.0,0.0,1.0,0.0,2.0
5699,u warns north korea of overwhelming response if nuclear arm used,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,2.0,1.0,0.0,1.0,2.0
5700,lockheed say didnt seek help from trump excampaign manager,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,2.0,0.0,3.0
5701,trump pick for china ambassador see winwin boost to trade tie,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,2.0,0.0,3.0
5702,lawsuit claim trump travel ban discriminates against muslim,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,2.0,1.0,1.0,1.0,4.0
5703,china say resolutely opposes deployment of thaad in south korea,0.0,0.0,0.0,0.0,8.0,10.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
5704,too soon to tell how u statement will affect settlement israeli official,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,1.0,1.0,4.0
5705,u republican wrestle with effort to gut obamacare,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,1.0
5706,tillerson on first day address dissent and call mexico canada,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,2.0
5707,u south korea agree to deploy thaad this year south say,0.0,0.0,0.0,0.0,10.0,10.0,11.0,11.0,0.0,0.0,1.0,0.0,2.0
5708,trump vow to end prohibition on church political activity,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,2.0,1.0,2.0,0.0,4.0
5709,u watchdog agency to review implementation of trump travel ban,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,1.0,1.0,1.0,1.0,4.0
5710,tillerson call counterpart from mexico canada state department official,0.0,0.0,0.0,0.0,5.0,9.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0
5711,critic decry trump plan to limit counterextremism program,0.0,0.0,0.0,0.0,2.0,8.0,8.0,6.0,1.0,1.0,1.0,3.0,7.0
5712,trump name former black site prison operator cia deputy chief,0.0,0.0,0.0,0.0,4.0,10.0,10.0,9.0,1.0,0.0,1.0,2.0,4.0
5713,trump threatens uc berkeley after protest stop farright speech,0.0,0.0,0.0,0.0,4.0,9.0,9.0,5.0,4.0,0.0,1.0,1.0,4.0
5714,can trump cut fund to uc berkeley expert say not really,1.0,0.0,0.0,0.0,6.0,11.0,11.0,10.0,1.0,0.0,2.0,1.0,6.0
5715,coal rule killed by u congress others near chopping block,0.0,0.0,0.0,0.0,4.0,10.0,10.0,8.0,2.0,0.0,0.0,1.0,1.0
5716,mccain say russia testing u in ukraine urge trump to hit back,0.0,0.0,0.0,0.0,7.0,12.0,12.0,10.0,2.0,0.0,3.0,0.0,5.0
5717,u ambassador to un blame russia for new violence in eastern ukraine,0.0,0.0,0.0,0.0,7.0,12.0,12.0,8.0,4.0,0.0,0.0,1.0,2.0
5718,iowa move to cut medicaid funding for planned parenthood,0.0,0.0,0.0,0.0,4.0,9.0,9.0,5.0,4.0,0.0,0.0,1.0,2.0
5719,trump say his travel ban needed to ensure u religious freedom,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,4.0
5720,exclusive u expected to impose fresh sanction on iranian entity  source,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,3.0,1.0,6.0
5721,us penny german foreign minister agree on nato central security role white house,0.0,0.0,0.0,0.0,12.0,13.0,13.0,9.0,4.0,0.0,4.0,0.0,6.0
5722,highlight the trump presidency on february at pm est gmt,0.0,0.0,0.0,8.0,10.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,4.0
5723,u high court pick gorsuch seen a genial firmly conservative,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,1.0,1.0,2.0,0.0,5.0
5724,yemeniamericans shut hundred of shop in ny city to protest travel ban,0.0,0.0,0.0,0.0,5.0,12.0,12.0,9.0,2.0,1.0,0.0,1.0,2.0
5725,trump discusses safe zone in syria with jordan king white house,0.0,0.0,0.0,0.0,5.0,11.0,11.0,10.0,1.0,0.0,3.0,0.0,4.0
5726,canada trudeau decides not to poke u grizzly bear for now,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
5727,u coal miner applaud republican axing of stream protection,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,2.0,0.0,3.0
5728,private equity executive feinberg in talk to join trump administration,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,2.0
5729,climate advocate study industry lobby playbook to fight trump,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,4.0,0.0,2.0,1.0,5.0
5730,nobel peace prize winner critique trump immigration policy,0.0,0.0,0.0,0.0,4.0,8.0,8.0,6.0,1.0,1.0,3.0,0.0,5.0
5731,trump say he would like to speed up nafta talk,0.0,0.0,0.0,0.0,6.0,10.0,10.0,10.0,0.0,0.0,2.0,0.0,5.0
5732,u court reject state bid to defend consumer agency,0.0,0.0,0.0,0.0,2.0,9.0,9.0,8.0,1.0,0.0,2.0,1.0,5.0
5733,u house republican to tackle tax plan later this year,0.0,0.0,0.0,0.0,4.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0
5734,senate finance chairman hatch say nafta revamp make sense,0.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,1.0
5735,white house say will respond to iran missile test other action,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,2.0,0.0,3.0
5736,trump say nothing is off the table for response to iran,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,2.0
5737,white house say trump extremely upset but accepts australia refugee deal,0.0,0.0,0.0,0.0,4.0,11.0,11.0,7.0,4.0,0.0,3.0,2.0,7.0
5738,u lawmaker to scrap bill to sell public land after backlash,0.0,0.0,0.0,0.0,2.0,10.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0
5739,senate budget committee approves mulvaney a budget director,0.0,0.0,0.0,0.0,4.0,7.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0
5740,u house panel to take up bill to spur generic drug development,0.0,0.0,0.0,0.0,3.0,11.0,12.0,10.0,1.0,1.0,1.0,0.0,2.0
5741,senate panel advance trump epa chief pick over democrat boycott,0.0,0.0,0.0,0.0,6.0,10.0,10.0,7.0,3.0,0.0,1.0,1.0,3.0
5742,mccain call on trump to help ukraine against russia attack,0.0,0.0,0.0,0.0,5.0,10.0,10.0,8.0,2.0,0.0,2.0,2.0,5.0
5743,u hope to have border wall finished within two year official,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,2.0
5744,exclusive trump to focus counterextremism program solely on islam  source,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,2.0,1.0,2.0,0.0,3.0
5745,trump visit with jordan king abdullah in washington,0.0,0.0,0.0,0.0,5.0,8.0,8.0,6.0,2.0,0.0,1.0,0.0,2.0
5746,u military probing more possible civilian death in yemen raid,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,0.0,1.0,2.0
5747,trump adopts aggressive posture toward iran after missile launch,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,1.0,1.0,5.0
5748,iran call u remark on missile test repetitive baseless and provocative,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,3.0,1.0,0.0,3.0,6.0
5749,u senate confirms tillerson a secretary of state,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0
5750,exclusive japan considers buying more u energy a abe prepares to meet trump,0.0,0.0,0.0,0.0,6.0,13.0,13.0,10.0,3.0,0.0,2.0,0.0,3.0
5751,evangelical jerry falwell jr to head trump education task force,0.0,0.0,0.0,0.0,5.0,10.0,10.0,7.0,2.0,1.0,1.0,1.0,3.0
5752,vatican worried about trump immigration order,0.0,0.0,0.0,0.0,2.0,6.0,6.0,3.0,2.0,1.0,1.0,1.0,4.0
5753,u mexican official try to find common ground on security source,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,1.0,1.0,2.0
5754,u judge order trump administration to allow entry to immigrant visa holder,0.0,0.0,0.0,0.0,3.0,11.0,12.0,10.0,1.0,1.0,2.0,0.0,3.0
5755,moscow eye meeting with u tillerson in germany in february ria cite source,0.0,0.0,0.0,0.0,9.0,12.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0
5756,deadly u raid may bolster yemen al qaeda  crisis group,0.0,0.0,0.0,0.0,7.0,11.0,11.0,10.0,1.0,0.0,1.0,2.0,4.0
5757,for hardline west bank settler jared kushners their man,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
5758,tillersons job a chief u diplomat got harder before it began,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0
5759,anthony scaramucci will not get white house role now nyt,0.0,0.0,0.0,0.0,7.0,10.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
5760,trump epa pick vote delayed in boycott by senate democrat,0.0,0.0,0.0,0.0,6.0,10.0,10.0,7.0,3.0,0.0,1.0,1.0,3.0
5761,factbox trump on twitter feb  rex tillerson iran australia,0.0,0.0,0.0,1.0,8.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,2.0
5762,japan pm say forex policy should not be discussed by leader,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0
5763,texas cut funding to travis county over sanctuary city policy,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,1.0,3.0
5764,u military posture unchanged after iran missile test pentagon spokesman,0.0,0.0,0.0,0.0,4.0,10.0,10.0,4.0,6.0,0.0,0.0,0.0,1.0
5765,medical group urge protection for doctor patient after u travel ban,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,3.0,0.0,4.0
5766,a private lawyer trump high court pick wa friend to business,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,6.0
5767,senate panel advance trump nominee for attorney general,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,4.0,0.0,1.0,0.0,2.0
5768,u senate panel suspends rule back price mnuchin for cabinet,0.0,0.0,0.0,0.0,6.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,1.0
5769,highlight the trump presidency on february at pm est gmt,0.0,0.0,0.0,8.0,12.0,10.0,10.0,7.0,3.0,0.0,2.0,0.0,4.0
5770,trump golf club must pay  million to former member judge,0.0,0.0,0.0,3.0,1.0,11.0,11.0,10.0,1.0,0.0,1.0,0.0,4.0
5771,trump blast medium at black history month event,0.0,0.0,0.0,0.0,4.0,8.0,8.0,7.0,1.0,0.0,1.0,2.0,4.0
5772,u house ax rule to prevent corruption pollution,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,0.0,2.0,4.0
5773,u senate support for trump education nominee weakens,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,2.0,0.0,3.666666666666667
5774,trump likely to face question over travel ban in meeting with ceo,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,1.0,0.0,3.0
5775,iran confirms missile test drawing tough response from trump aide,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,2.0
5776,u proposes percent hike in medicare advantage payment,0.0,0.0,0.0,3.0,4.0,8.0,8.0,3.0,5.0,0.0,1.0,0.0,1.0
5777,german foreign minister say to meet with tillerson in washington,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,1.0
