,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
5483,federal agent are going doortodoor coercing people to be injected with experimental drug,0.0,0.0,0.5,0.0,1.0,13.0,13.0,8.0,3.0,2.0,0.0,0.0,0.0
5484,the trump administration ha denied million american worker overtime,0.0,0.0,0.5,2.0,3.0,9.0,9.0,5.0,3.0,1.0,1.0,0.0,2.0
5485,farmer are now dumping milk into the ditch because of a trade dispute with canada,0.0,0.0,1.0,0.0,2.0,15.0,15.0,12.0,3.0,0.0,0.0,1.0,2.0
5486,say that while his plan would narrow the time for early voting it still will be one of the most aggressive early voting time frame in america,0.0,0.0,0.5,0.0,2.0,23.0,27.0,25.0,2.0,0.0,1.0,2.0,8.0
5487,more than twothirds of the alien the obama administration ha brought to the united state under the president central american minor program werent actually minor at all,0.0,0.0,0.0,0.0,7.0,23.0,27.0,19.0,7.0,1.0,0.0,0.0,5.0
5488,the virginia employment commission is sixth in the nation for getting benefit to eligible people quickly,0.0,0.0,0.0,0.0,4.0,15.0,16.0,9.0,7.0,0.0,2.0,0.0,2.0
5489,george floyds murder filmed before covid,0.0,0.0,0.0,2.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0
5490,say he never voted present in the house instead of taking a yes or no position,0.0,0.0,0.5,0.0,2.0,16.0,16.0,13.0,3.0,0.0,1.0,0.0,3.0
5491,if you work hour a week at the proposed minimum wage of  an hour you get out of poverty,0.0,0.0,0.5,6.0,1.0,17.0,20.0,17.0,3.0,0.0,0.0,1.0,2.0
5492,ted cruz tried to ban contraception five time,0.0,0.0,0.5,0.0,2.0,8.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0
5493,say tiktok found cassie compton who ha been missing from arkansas since,0.0,0.0,0.0,4.0,6.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0
5494,say tim michels want to defund public education  calling it the definition of insanity to continue to fund public school,0.0,0.0,0.5,0.0,3.0,18.0,21.0,15.0,6.0,0.0,1.0,1.0,4.0
5495,say president barack obama said that american exceptionalism is no more exceptional than the exceptionalism of any other country,0.0,0.0,0.5,0.0,5.0,18.0,19.0,13.0,3.0,3.0,1.0,0.0,2.0
5496,a simple review of the backroom health code record will reveal that the restaurant already ha a longstanding problem with rodent infestation,0.0,0.0,0.0,0.0,2.0,20.0,22.0,16.0,4.0,2.0,2.0,1.0,5.0
5497,when you look at the number of crash before the camera were installed compared to after theyre virtually the same,0.0,0.0,0.0,0.0,1.0,18.0,20.0,17.0,3.0,0.0,0.0,0.0,1.0
5498,twentyfive state have lower unemployment than texas which is tied with mississippi for more minimumwage job than anywhere in the united state,0.0,0.0,1.0,0.0,5.0,20.0,22.0,17.0,1.0,4.0,0.0,0.0,0.0
5499,if donald trump didnt win michigan why doe the actual government site say he did,1.0,0.0,0.5,0.0,4.0,15.0,15.0,13.0,2.0,0.0,1.0,0.0,4.0
5500,say mitt romney flipflopped on abortion,0.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0
5501,this race will be the democrat top target this november,0.0,0.0,0.0,0.0,3.0,9.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
5502,were the only major gasproducing state in the u that doesnt have a severance tax,0.0,0.0,0.0,0.0,3.0,14.0,15.0,13.0,1.0,1.0,0.0,0.0,1.0
5503,since nearly million american have slipped out of the middle class and into poverty,0.0,0.0,0.0,6.0,2.0,14.0,14.0,10.0,4.0,0.0,0.0,1.0,2.0
5504,say ohio gov mike dewine released prisoner and is now warning resident of a possible crime wave,0.0,0.0,0.0,4.0,6.0,17.0,17.0,12.0,5.0,0.0,0.0,3.0,4.0
5505,sen joe biden the ranking member of the foreign relation committee recommended partitioning iraq into three separate entity,0.0,0.0,0.0,0.0,7.0,17.0,18.0,11.0,5.0,2.0,1.0,0.0,2.0
5506,you cant give a child an aspirin in school without permission you cant do any kind of medication but we can secretly take the child off and have an abortion,0.0,0.0,0.0,0.0,2.0,26.0,30.0,24.0,6.0,0.0,1.0,0.0,2.0
5507,university of texas undergraduate student debt is less than  probably one of the lowest debt across the nation,0.0,0.0,0.5,5.0,2.0,16.0,19.0,15.0,3.0,1.0,0.0,1.0,1.0
5508,say new jersey ha fewer job since gov chris christie took office,0.0,0.0,0.0,0.0,6.0,12.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0
5509,it isnt me cutting the budget it the congress decision on sequestration so it isnt secretary of defense or the president doing this,0.0,0.0,0.0,0.0,4.0,18.0,23.0,16.0,6.0,1.0,1.0,0.0,2.0
5510,say congressman steve rothman voted against funding for president barack obamas auto bailout and would have let automaker go bankrupt,0.0,0.0,0.0,0.0,7.0,20.0,20.0,12.0,7.0,1.0,0.0,2.0,3.0
5511,last year  actually this year in may  we saw new jersey transit fare rise anywhere from percent to percent,0.0,0.0,0.0,4.0,5.0,18.0,21.0,16.0,5.0,0.0,0.0,0.0,2.0
5512,by the end of his first term president obama will have added a much debt a all the prior president combined,0.0,0.0,0.0,2.0,3.0,18.0,21.0,18.0,3.0,0.0,1.0,0.0,3.0
5513,we didnt have a development director for over seven month,0.0,0.0,0.0,0.0,1.0,10.0,10.0,8.0,1.0,1.0,0.0,0.0,0.0
5514,under the cromnibus law taxpayer must guarantee incredibly risky derivative deal made by the nation largest bank,0.0,0.0,2.0,0.0,1.0,16.0,17.0,11.0,6.0,0.0,3.0,1.0,7.0
5515,say more than million texan are jobless the state ha it highest unemployment rate in more than year and joblessness doubled on rick perry watch,0.0,0.0,0.0,3.0,4.0,23.0,25.0,19.0,4.0,2.0,0.0,1.0,1.0
5516,income inequality is worse in town run by democrat mayor than in town run by republican mayor,0.0,0.0,0.0,0.0,3.0,12.0,17.0,14.0,3.0,0.0,0.0,2.0,4.0
5517,if you apply for a job the chance are in that you are going to be denied that job unfairly if everybody is forced to use everify,0.0,0.0,0.0,2.0,3.0,21.0,27.0,24.0,3.0,0.0,0.0,1.0,2.0
5518,ballot harvesting altered the outcome of a city council election in yuma county arizona,0.0,0.0,1.0,0.0,4.0,14.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0
5519,forty percent of the country is going to be in state that are tolerant of gay marriage or at least civil union,0.0,0.0,0.0,0.0,1.0,21.0,22.0,18.0,4.0,0.0,2.0,1.0,3.0
5520,we caught the texas commission on environmental quality lying to u about the result of air quality study in the barnett shale,0.0,0.0,0.0,0.0,7.0,19.0,22.0,17.0,4.0,1.0,0.0,1.0,4.0
5521,a photograph show barack obama bowing to ayatollah khamenei,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,1.0
5522,no one in american history ha moved from a june announcement to a may winning of a majority trump achievement is remarkable,0.0,0.0,0.0,4.0,5.0,20.0,22.0,15.0,5.0,2.0,3.0,0.0,5.0
5523,oil company showered regulator at the mineral management service with gift and favor and were essentially allowed to conduct their own safety inspection and write their own regulation,0.0,0.0,0.0,0.0,4.0,24.0,28.0,17.0,10.0,1.0,1.0,0.0,1.3333333333333333
5524,by one leading measure what business owner pay out in wage and salary is now finally growing faster than what they spend on health insurance for the first time in year,0.0,0.0,0.5,2.0,1.0,29.0,31.0,25.0,6.0,0.0,1.0,0.0,4.0
5525,susie lee and her husband own home across the country and use their private jet to take vacation and invest in company like walmart halliburton and geo group,0.0,0.0,1.5,2.0,8.0,25.0,28.0,21.0,6.0,1.0,1.0,0.0,2.0
5526,ukraine adopted law banning the russian language,0.0,0.0,0.5,0.0,2.0,7.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0
5527,utility cut rate credit gop tax cut,0.0,0.0,0.0,3.0,3.0,6.0,7.0,6.0,1.0,0.0,0.0,2.0,2.0
5528,we were told there would never be a case of ebola in the united state,0.0,0.0,0.0,0.0,4.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
5529,in fact percent of oregonian voted in,0.0,0.0,0.0,6.0,2.0,6.0,7.0,5.0,2.0,0.0,0.0,0.0,2.0
5530,did you know u population growth is at it lowest since the great depression,1.0,0.0,0.0,0.0,5.0,14.0,14.0,12.0,2.0,0.0,1.0,1.0,5.0
5531,say rick scott cut education to pay for even more tax break for big powerful wellconnected corporation,0.0,0.0,0.5,0.0,3.0,16.0,17.0,13.0,2.0,2.0,3.0,2.0,7.0
5532,mexican immigrant are more lawabiding than u citizen and that is a statistic,0.0,0.0,0.0,0.0,3.0,13.0,13.0,8.0,4.0,1.0,1.0,0.0,2.0
5533,elizabeth townsend run the election office that omitted a school board race on a ballot and gave a school board candidate faulty advice,0.0,0.0,0.5,0.0,4.0,19.0,23.0,18.0,5.0,0.0,1.0,1.0,2.0
5534,mr caprio is a career politician who ha never worked in the private sector,0.0,0.0,0.0,0.0,2.0,14.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0
5535,parent who challenge school curriculum are domestic terrorist,0.0,0.0,0.0,0.0,1.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,1.0
5536,a mortgage buyback plan is my proposal it not sen obamas proposal it not president bush proposal,0.0,0.0,0.5,0.0,5.0,13.0,17.0,11.0,6.0,0.0,0.0,0.0,0.0
5537,george allen flat tax plan would actually shrink revenue further than the perry flat tax plan,0.0,0.0,0.5,0.0,3.0,13.0,16.0,13.0,3.0,0.0,0.0,0.0,4.0
5538,mosquito can transfer covid from person to person,0.0,0.0,0.5,2.0,6.0,7.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
5539,video show a child who tested positive for covid being separated from their parent,0.0,0.0,0.5,2.0,6.0,14.0,14.0,12.0,2.0,0.0,1.0,0.0,2.0
5540,kesha rogers is not a democrat,0.0,0.0,0.0,0.0,3.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
5541,the biggest contribution behind a decrease in u unemployment wa million people leaving the workforce,0.0,0.0,1.0,2.0,3.0,14.0,15.0,8.0,5.0,2.0,1.0,1.0,2.0
5542,world renowned expert declare that we should live normally practice simple hygiene stay home when sick and use protective measure only with the most vulnerable population,0.0,0.0,2.0,0.0,1.0,26.0,26.0,17.0,9.0,0.0,6.0,1.0,11.0
5543,there been no conclusive or specific report to say russia wa trying to muddy the election,0.0,0.0,0.5,0.0,2.0,15.0,16.0,13.0,3.0,0.0,1.0,2.0,4.0
5544,the department of health and human service is providing  million to the state of pennsylvania to set up a new highrisk insurance pool program that would cover any abortion legal in the state,0.0,0.0,0.0,3.0,6.0,29.0,34.0,25.0,8.0,1.0,0.0,0.0,1.0
5545,say kanye west got vote in the presidential election in kentucky,0.0,0.0,0.0,5.0,4.0,10.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0
5546,pelosis secret overseas mission included family member,0.0,0.0,0.0,2.0,7.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0
5547,our debt to gdp ratio our deficit to gdp ratio are quickly approaching the country we have been reading about for the last year and a half we are not far behind ireland greece portugal and spain and all these country we have been reading about,0.0,0.0,0.0,0.0,12.0,31.0,46.0,37.0,8.0,1.0,0.0,0.0,0.0
5548,president barack obama and secretary of state john kerry agreed to lift iran economic and arm sanction without any proof of change in conduct,0.0,0.0,0.5,0.0,8.0,22.0,24.0,18.0,6.0,0.0,1.0,0.0,2.0
5549,america wealthiest percent pay percent of total income tax wealthiest percent pay percent of total income tax,0.0,0.0,0.0,7.0,2.0,8.0,17.0,10.0,7.0,0.0,0.0,0.0,0.0
5550,say an estimate that texas will face an  billion budget gap is a number that somebody just reached up in the air and grabbed,0.0,0.0,0.5,2.0,2.0,23.0,25.0,20.0,5.0,0.0,2.0,0.0,5.333333333333333
5551,what president ha the worst record on female labor force participation barack obama,1.0,0.0,0.0,0.0,3.0,13.0,13.0,11.0,1.0,1.0,0.0,2.0,3.0
5552,say a zip tie attached a car is a sex trafficking tactic to mark woman a a target and abduct them,0.0,0.0,0.0,0.0,1.0,17.0,21.0,19.0,1.0,1.0,0.0,0.0,0.0
5553,if your employer is mandating any poke do not quit make them fire you that way you get unemployment benefit,0.0,0.0,0.0,0.0,3.0,19.0,20.0,16.0,3.0,1.0,1.0,1.0,2.0
5554,say u rep paul ryan attacked the president for the same amount of medicare saving that ryan had in his own budget,0.0,0.0,0.5,0.0,8.0,20.0,22.0,19.0,3.0,0.0,0.0,0.0,0.0
5555,in australia a increase in heart attack death in the first eight month of is linked to covid vaccination,0.0,0.0,1.0,8.0,7.0,17.0,19.0,16.0,2.0,1.0,1.0,2.0,3.0
5556,american arent required to show id to vote,0.0,0.0,0.0,0.0,3.0,7.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0
5557,say wendy davis born into difficult circumstance wa the daughter of a single mother and a teenage mother herself,0.0,0.0,1.0,0.0,3.0,17.0,19.0,14.0,4.0,1.0,0.0,1.0,1.0
5558,u is testing new most deadly nuclear bomb from bb lancer,0.0,0.0,0.0,1.0,5.0,11.0,11.0,9.0,2.0,0.0,0.0,2.0,3.0
5559,if you make year  of your tax go to food stamp  go to corporate subsidy,0.0,0.0,0.0,11.0,1.0,14.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0
5560,the capitol wa built by slave,0.0,0.0,0.0,0.0,2.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
5561,say donald trump think stopandfrisk is fine,0.0,0.0,0.5,0.0,3.0,7.0,7.0,6.0,0.0,1.0,1.0,0.0,5.0
5562,a canadian mayor said muslim must integrate after they demanded removal of pork in all school canteen in montreal,0.0,0.0,0.5,0.0,4.0,18.0,19.0,13.0,6.0,0.0,0.0,0.0,2.0
5563,video show man mocking police in germany,0.0,0.0,0.0,0.0,2.0,7.0,7.0,5.0,2.0,0.0,0.0,1.0,3.0
5564,gov penny said inarguably vladimir putin is a better leader than president obama,0.0,0.0,0.0,0.0,6.0,13.0,13.0,10.0,3.0,0.0,1.0,0.0,3.5
5565,say mitt romneys housing policy is dont try and stop the foreclosure process let it run it course and hit the bottom,0.0,0.0,0.5,0.0,5.0,19.0,22.0,18.0,3.0,1.0,0.0,1.0,1.0
5566,over of our house of delegate seat go uncontested every year and over percent of our state senate seat go uncontested every year,0.0,0.0,0.0,7.0,3.0,14.0,23.0,19.0,2.0,2.0,0.0,0.0,0.0
5567,digital id were given to resident in east palestine ohio to track long term health problem like difficulty breathing before the feb train derailment,0.0,0.0,1.0,1.0,7.0,23.0,24.0,17.0,7.0,0.0,1.0,3.0,7.0
5568,im the only candidate in the democratic primary or actually on either side who wall street financier and hedge fund manager are actually running ad against,0.0,0.0,0.0,0.0,4.0,24.0,26.0,17.0,9.0,0.0,1.0,2.0,9.0
5569,while percent of firearm dealer that were inspected in were noncompliant with federal law only percent of inspected dealer had their license revoked,0.0,0.0,0.0,9.0,1.0,18.0,23.0,14.0,8.0,1.0,0.0,0.0,0.0
5570,california literally just told everyone to not charge their electric car due to power shortage,0.0,0.0,0.0,0.0,1.0,14.0,15.0,10.0,5.0,0.0,1.0,1.0,3.333333333333333
5571,moscow wa engulfed in flame after a giant explosion,0.0,0.0,0.5,0.0,1.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
5572,the federal government ha different meanstested social welfare program,0.0,0.0,0.5,2.0,1.0,9.0,9.0,3.0,5.0,1.0,1.0,0.0,1.0
5573,sotomayor ruled against the white firefighter  ricci and other white firefighter  just on the basis that she thought woman and minority should be given a preference because of their skin color and because of the history of discrimination in the past the law wa totally disregarded,0.0,0.0,0.5,0.0,3.0,36.0,48.0,35.0,9.0,4.0,4.0,2.0,9.333333333333332
5574,the city of pembroke pine doesnt have a vote in a plan to build a detention center in southwest ranch,0.0,0.0,0.0,0.0,5.0,17.0,20.0,17.0,3.0,0.0,0.0,1.0,2.0
5575,a of today no one ha the right to film or photograph mr biden a he climb the flight of stair new white house spokesman order,3.0,0.0,0.0,0.0,6.0,23.0,26.0,24.0,2.0,0.0,2.0,0.0,2.333333333333333
5576,president joe biden wa confused turned around and shook hand with thin air after a speech,0.0,0.0,1.0,0.0,3.0,16.0,16.0,14.0,2.0,0.0,0.0,1.0,4.0
5577,say trimet now spends  in benefit for every  spent on wage,0.0,0.0,0.5,6.0,3.0,12.0,13.0,12.0,1.0,0.0,1.0,0.0,1.0
5578,when the auto industry wa going under car part company like johnson control begged taxpayer for a bailout and they got one,0.0,0.0,1.0,0.0,3.0,22.0,22.0,16.0,6.0,0.0,1.0,0.0,2.0
5579,photo show ukrainian christian pray outdoors in the snow for their country in this phase of war danger,0.0,0.0,0.5,0.0,3.0,17.0,18.0,14.0,4.0,0.0,0.0,2.0,5.0
5580,say leftwing activist john sullivan incited the insurgence of the u capitol,0.0,0.0,0.5,0.0,6.0,11.0,12.0,6.0,6.0,0.0,0.0,0.0,2.0
5581,nfl player are living on average longer than the average male,0.0,0.0,0.5,0.0,3.0,10.0,11.0,9.0,2.0,0.0,0.0,0.0,1.0
5582,the national debt grew an estimated  billion last weekend,0.0,0.0,0.0,2.0,1.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
5583,the libyan people have voted twice in free and fair election for the kind of leadership they want,0.0,0.0,0.0,0.0,2.0,17.0,18.0,16.0,2.0,0.0,4.0,0.0,6.0
5584,each year people die in america because they dont have health care,0.0,0.0,0.0,5.0,2.0,12.0,12.0,10.0,2.0,0.0,1.0,0.0,1.0
5585,say sasha obamas racist antiwhite rant just got her expelled,0.0,0.0,0.5,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,3.0,7.333333333333333
5586,the total state payroll ha gone down the total amount of the number of worker in the state ha gone down i like the fact that the bulk of that is just by retirement,0.0,0.0,0.0,0.0,3.0,21.0,34.0,32.0,2.0,0.0,2.0,2.0,7.333333333333333
5587,russia ha more diversity in it governmental representation than we do in texas,0.0,0.0,0.0,0.0,2.0,12.0,13.0,10.0,1.0,2.0,0.0,0.0,0.0
5588,one of the other inaccuracy is that we have raised tax multiple time and run up the budget absolutely not true one tax increase since ive been in office it wa a quarter mill tax in the unincorporated area only,0.0,0.0,0.0,0.0,5.0,34.0,40.0,34.0,5.0,1.0,1.0,1.0,5.0
5589,you had outofstate voters in georgia,0.0,0.0,0.0,4.0,2.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0
5590,say he got twice a much money from the sale of county ground land than milwaukee county executive scott walker wa willing to accept,0.0,0.0,0.0,0.0,8.0,23.0,24.0,21.0,3.0,0.0,2.0,0.0,4.0
5591,say mitt romneys plan call for a  trillion tax cut,0.0,0.0,0.5,1.0,3.0,11.0,11.0,9.0,2.0,0.0,0.0,1.0,1.0
5592,pennsylvania had million mail in vote that the court of appeal of pa held to be unconstitutional umm that alone mean biden lost pa,0.0,0.0,0.0,2.0,7.0,21.0,24.0,21.0,1.0,2.0,2.0,2.5,6.5
5593,say winston churchill said when youre you care what everyone think when youre you stop caring what everyone think when youre you realize no one wa ever thinking about you in the first place,0.0,0.0,0.5,6.0,4.0,24.0,34.0,28.0,6.0,0.0,1.0,0.0,7.0
5594,of american  of independent of democrat believe the election wa rigged,0.0,0.0,0.0,6.0,2.0,10.0,12.0,7.0,4.0,1.0,1.0,0.0,3.0
5595,president barack obama had the legal authority to strike syria without a vote from congress,0.0,0.0,1.0,0.0,5.0,15.0,15.0,11.0,4.0,0.0,0.0,1.0,1.0
5596,richmond teacher have not gotten a raise for almost year,0.0,0.0,0.5,2.0,1.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
